info,source,img,link,classification
"“Não sei porque tanto mimimi… foi apenas mais uma mulher negra que tombou! É a vida amigo”
 ",,https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2019/03/printbolsonaromariellemimimi.png,https://piaui.folha.uol.com.br/lupa/2019/03/14/verificamos-bolsonaro-marielle/,FALSO
"“(…) Flávio Bolsonaro envia projeto que legaliza porte de armas no Brasil”
 ","Título de reportagem publicada pelo site Plantão Brasil, que, segundo a ferramenta Buzzsumo, tinha  2,4 mil interações no Facebook até as 13h do dia 15 de março",,https://piaui.folha.uol.com.br/lupa/2019/03/15/verificamos-flavio-bolsonaro-porte/,FALSO
"“Bolsonaro fazendo história. Luiz Henrique de Castro, autor da chacina de Suzano”
 ",,https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2019/03/printsuzanobolsonaroINTERNA.png,https://piaui.folha.uol.com.br/lupa/2019/03/13/verificamos-suzano-massacre/,FALSO
"“Se autoproclamar presidente é fácil, quero ver governar. Boa noite a todos!”
 ","Suposto tuíte do presidente Jair Bolsonaro, do dia 8 de março, com mais de 2,4 mil compartilhamentos no Facebook até as 15h do dia 11 de março de 2019",https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2019/03/printbolsonaroguaidoINTERNA.png,https://piaui.folha.uol.com.br/lupa/2019/03/11/verificamos-bolsonaro-guaido/,FALSO
"“Um chefe de estado não exerce a democracia pelo Twitter”
 ","Suposto tuíte do autodeclarado presidente interino da Venezuela Juan Guaidó, do dia 8 de março, com mais de 2,4 mil compartilhamentos no Facebook até as 15h do dia 11 de março de 2019",,https://piaui.folha.uol.com.br/lupa/2019/03/11/verificamos-bolsonaro-guaido/,FALSO
"“Vamos ver de quem nós estamos falando. Nós estamos falando dessa jornalista aqui, que falou que o Brasil virou uma ditadura. Que com a morte da Marielle deixou isso bem claro”
 ","O Estado de S. PauloTrecho de live do Terça Livre que, até as 14h00 do dia 11 de março de 2019, tinha sido compartilhada mais de 730 vezes no Facebook",https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2019/03/printtercalivreinterna.png,https://piaui.folha.uol.com.br/lupa/2019/03/11/verificamos-tuite-ditadura/,FALSO
"“Assassino da Marielle (…) foi condecorado pelo filho [de Bolsonaro] na Alerj [Assembleia Legislativa do Rio de Janeiro]”
 ",,https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2019/03/printmarielleronnieTOPO.png,https://piaui.folha.uol.com.br/lupa/2019/03/12/verificamos-flavio-bolsonaro-marielle/,FALSO
"“Na foto, Élcio, que executou Marielle Franco junto com Ronnie, parece descontraído ao lado de Eduardo e Jair Bolsonaro”
 ","Frase que acompanha imagem em postagem que, até as 18h30 do dia 12 de março de 2019, já tinha mais de 500 compartilhamentos no Facebook",https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2019/03/printbolsonaromarielleINTERNA2.png,https://piaui.folha.uol.com.br/lupa/2019/03/12/verificamos-foto-bolsonaro-marielle/,FALSO
“Jornalista do Estadão: ‘a intenção é arruinar Flávio Bolsonaro e o governo'” ,,https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2019/03/Captura-de-Tela-2019-03-10-às-20.34.32.png,https://piaui.folha.uol.com.br/lupa/2019/03/10/verificamos-estadao-arruinar-bolsonaro/,FALSO
"“Todos os servidores públicos federais que adentraram o serviço público a partir de 2003 já têm como teto para as suas aposentadorias o mesmo teto estabelecido para a iniciativa privada, para os celetistas”
 ","Erika Kokay (PT), deputada federal pelo Distrito Federal, em sessão na Câmara no dia 13 de fevereiro de 2019
",,https://piaui.folha.uol.com.br/lupa/2019/03/07/distrito-federal-deputados/,FALSO
"“O decreto [9.690/2019] apenas limitou a possibilidade que já existia na lei [sobre quem poderia ou não decretar sigilo a uma informação]”
 ","Bia Kicis (PSL), deputada federal pelo Distrito Federal, em sessão na Câmara no dia de fevereiro de 2019",,https://piaui.folha.uol.com.br/lupa/2019/03/07/distrito-federal-deputados/,FALSO
"“Durante os primeiros dias de trabalho, eu já protocolei 25 projetos de lei”
 ","Luis Miranda (DEM), deputado federal pelo Distrito Federal, em sessão na Câmara no dia 7 de fevereiro de 2019",,https://piaui.folha.uol.com.br/lupa/2019/03/07/distrito-federal-deputados/,EXAGERADO
"Atualizado às 21h do dia 7 de março de 2019: “Dos nossos estudantes, 40,8% não concluem o ensino médio na idade correta”
 ","Professor Israel Batista (PV), deputado federal pelo Distrito Federal, em sessão na Câmara no dia 14 de fevereiro de 2019",,https://piaui.folha.uol.com.br/lupa/2019/03/07/distrito-federal-deputados/,VERDADEIRO
"“Aqui em Brasília, na Capital do País — pasmem! —, só em 2018, foram registrados 14.985 casos de violência contra as mulheres”
 ","Flávia Arruda (PR), deputada federal pelo Distrito Federal, em sessão na Câmara no dia 25 de fevereiro de 2019",,https://piaui.folha.uol.com.br/lupa/2019/03/07/distrito-federal-deputados/,VERDADEIRO
"“O Ministério do Esporte (…) já não existe mais – agregou-se a outro Ministério”
 ","Julio Cesar Ribeiro (PRB), deputado federal pelo Distrito Federal, em sessão na Câmara no dia 07 de fevereiro de 2019",,https://piaui.folha.uol.com.br/lupa/2019/03/07/distrito-federal-deputados/,"VERDADEIRO, MAS"
"“São R$ 112,22 bilhões por ano [na educação]”
 ","Celina Leão (PP), deputada federal pelo Distrito Federal, em sessão na Câmara no dia 14 de fevereiro de 2019",,https://piaui.folha.uol.com.br/lupa/2019/03/07/distrito-federal-deputados/,VERDADEIRO
"“É graças aos soldados, e não aos sacerdotes, que podemos ter a religião que desejamos. É graças aos soldados, e não aos jornalistas, que temos liberdade de imprensa (….) É graças aos soldados, e não aos políticos, que podemos votar”
 ","Discurso atribuído ao ex-presidente dos Estados Unidos Barack Obama, que até as 19h do dia 11 de março de 2019, já tinha mais de 3 mil compartilhamentos no Facebook",https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2019/03/printobamasoldadoINTERNA.png,https://piaui.folha.uol.com.br/lupa/2019/03/11/verificamos-obama-soldados/,FALSO
"“Juiz manda soltar homem que espancou mulher: ‘Não existem provas que foi ele’”
 ",,,https://piaui.folha.uol.com.br/lupa/2019/02/26/verificamos-paisagista-violencia/,FALSO
"“E o Messi que ganha 530 milhões por ano e contrata o Mickey da cracolândia falsificado pro aniversário do filho?”
 ","Publicação que, até as 17h30 do dia 27 de fevereiro de 2019, já tinha sido compartilhada ao menos 115 mil vezes no Facebook",https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2019/02/Captura-de-Tela-2019-02-27-às-17.29.00.png,https://piaui.folha.uol.com.br/lupa/2019/02/27/verificamos-messi-mickey/,FALSO
"“Caças russos sobrevoando a fronteira com o Brasil. Valha-me Deus”
 ","Legenda de imagem que, até as 14h do dia 28 de fevereiro de 2019, tinha sido compartilhada mais de 2,1 mil vezes no Facebook",https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2019/02/cacas-venezuelanos.jpg,https://piaui.folha.uol.com.br/lupa/2019/02/28/verificamos-avioes-russos-venezuela/,FALSO
"O presidente da República (…) decreta (…) mobilização nacional, devendo se apresentar todos os homens brasileiros, de 18 (dezoito) a 60 (sessenta) anos de idade, independente do estado civil, às 18h do dia 1 de março de 2019 (sexta-feira), para treinamento militar, de caráter sigiloso e com término no dia 06 de março de 2019 (quarta-feira de cinzas)”
 ",Trecho de suposto decreto presidencial que circulava nas redes sociais e em aplicativos de mensagem no dia 26 de fevereiro de 2019,https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2019/02/decreto-mobilização-nacional.jpg,https://piaui.folha.uol.com.br/lupa/2019/02/26/verificamos-decreto-carnaval-mobilizacao/,FALSO
"“O Chile fez isso [proposta de capitalização na reforma da Previdência] (…) e ostenta hoje o título de país com mais suicídios de idosos acima de 80 anos”
 ","Guilherme Boulos, coordenador do MTST e ex-candidato à presidência da República pelo PSOL, no Twitter, no dia 20 de fevereiro de 2019",,https://piaui.folha.uol.com.br/lupa/2019/02/27/reforma-previdencia-apoiadores-criticos/,FALSO
"Atualizado às 14h20 do dia 27 de fevereiro de 2019 “Déficit dos servidores públicos e militares: R$ 85 bilhões (…)”
 ","João Amoêdo (Novo), ex-candidato à presidência da República, no Twitter, no dia 21 de fevereiro de 2019",,https://piaui.folha.uol.com.br/lupa/2019/02/27/reforma-previdencia-apoiadores-criticos/,VERDADEIRO
"“Gasto do governo federal com educação básica: R$56 bilhões”
 ","João Amoêdo (Novo), ex-candidato à presidência da República, no Twitter, no dia 21 de fevereiro de 2019",,https://piaui.folha.uol.com.br/lupa/2019/02/27/reforma-previdencia-apoiadores-criticos/,EXAGERADO
"“Reforma da Previdência de Bolsonaro reduz de um salário mínimo para R$ 400 o Benefício de Prestação Continuada”
 ","Deputada federal Jandira Feghali (PCdoB-RJ), no Twitter, no dia 22 de fevereiro de 2019",,https://piaui.folha.uol.com.br/lupa/2019/02/27/reforma-previdencia-apoiadores-criticos/,EXAGERADO
"“As pesquisas mostram uma reversão na percepção da necessidade de ajuste no sistema”
 ","Rogério Marinho, secretário especial da Previdência Social, em entrevista concedida ao jornal Folha de S.Paulo em 24 de fevereiro de 2019",,https://piaui.folha.uol.com.br/lupa/2019/02/27/reforma-previdencia-apoiadores-criticos/,EXAGERADO
"Atualizado às 19h30 do dia 27 de fevereiro de 2019 “Dois terços [da população] se aposentam recebendo um salário mínimo”
 ","Rogério Marinho, secretário especial da Previdência Social, em entrevista concedida ao jornal Folha de S.Paulo em 24 de fevereiro de 2019",,https://piaui.folha.uol.com.br/lupa/2019/02/27/reforma-previdencia-apoiadores-criticos/,VERDADEIRO
"“A reforma da Previdência (…) não alcança os militares”
 ","Senador Humberto Costa (PT-PE), no Twitter, no dia 20 de fevereiro de 2019",,https://piaui.folha.uol.com.br/lupa/2019/02/27/reforma-previdencia-apoiadores-criticos/,"VERDADEIRO, MAS"
"“Com a aprovação da nova Previdência, os políticos também irão se aposentar pelo INSS e com 65 anos, assim como todo cidadão brasileiro”
 ","Deputado federal Carlos Sampaio (PSDB-SP), no Twitter, no dia 19 de fevereiro de 2019",,https://piaui.folha.uol.com.br/lupa/2019/02/27/reforma-previdencia-apoiadores-criticos/,"VERDADEIRO, MAS"
"“Os acidentados receberão 60% do salário, caso o acidente não seja no trabalho”
 ","Deputado federal Paulo Teixeira (PT-SP), no Twitter, no dia 20 de fevereiro de 2019",,https://piaui.folha.uol.com.br/lupa/2019/02/27/reforma-previdencia-apoiadores-criticos/,VERDADEIRO
"“Ministra Damares cancela pagamento de 2.000 anistiados, entre eles FHC, Lula, Chico Buarque, Gilberto Gil. A farra acabou! Tchau, queridos!”
 ","Legenda de imagem que, até as 16h30 do dia 26 de fevereiro de 2019, tinha sido compartilhada mais de 24 mil vezes no Facebook.",https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2019/02/damares-pagamento-anistiados.jpg,https://piaui.folha.uol.com.br/lupa/2019/02/26/verificamos-damares-anistiados/,FALSO
“Exclusivo – Venezuela Posiciona Mísseis S-300 na Fronteira com o Brasil” ,"
Reportagem publicada pelo site DefesaNet e que, até às 16h do dia 1 de março de 2019, já tinha mais de 13 mil interações no Facebook, segundo o CrowdTangle",https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2019/03/defesanetmisseis.png,https://piaui.folha.uol.com.br/lupa/2019/03/01/verificamos-misseis-fronteira/,FALSO
"“ Em Honduras, possuir armas é proibido”
 ",Trecho da legenda da imagem que circulava nas redes sociais em 1º de março de 2019.,https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2019/03/honduras-suica-armas.jpg,https://piaui.folha.uol.com.br/lupa/2019/03/01/verificamos-armas-honduras/,FALSO
"“[Honduras]  é o país com maior taxa de homicídios”
 ",Segundo trecho da legenda da imagem que circulava nas redes sociais em 1º de março de 2019.,,https://piaui.folha.uol.com.br/lupa/2019/03/01/verificamos-armas-honduras/,FALSO
"“Na Suíça, possuir armas é obrigatório”
 ",Terceiro trecho da legenda da imagem que circulava nas redes sociais em 1º de março de 2019.,,https://piaui.folha.uol.com.br/lupa/2019/03/01/verificamos-armas-honduras/,FALSO
"“[A Suíça] é o país com menor taxa de homicídios ”
 ",Quarto trecho da legenda da imagem que circulava nas redes sociais em 1º de março de 2019.,,https://piaui.folha.uol.com.br/lupa/2019/03/01/verificamos-armas-honduras/,FALSO
"“Bolsonaro indica Marun (…) para diretoria de Itaipu”
 ","Trecho da legenda da imagem que, até as 11h do dia 1º de março de 2019, tinha sido compartilhada mais de 3,2 mil vezes no Facebook",https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2019/03/bolsonaro-marun-itaipu.jpg,https://piaui.folha.uol.com.br/lupa/2019/03/01/verificamos-bolsonaro-marun-itaipu/,FALSO
“(…) acusado de desvio de 16 milhões (…)” ,"Diário Oficial da UniãoSegundo trecho da legenda da imagem que, até as 11h do dia 1º de março de 2019, tinha sido compartilhada mais de 3,2 mil vezes no Facebook.",,https://piaui.folha.uol.com.br/lupa/2019/03/01/verificamos-bolsonaro-marun-itaipu/,VERDADEIRO
"“Urgente, isto foi agora há pouco! Brasil posiciona tanques de guerra na fronteira com a Venezuela”
 ","Legenda de vídeo que, até as 18h do 27 de fevereiro de 2019, já tinha sido compartilhado 1,4 mil vezes no Facebook",https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2019/02/printtanquesvenezuela.png,https://piaui.folha.uol.com.br/lupa/2019/02/27/verificamos-tanques-brasil-venezuela/,FALSO
"“Foi na Ford que não deixaram a Manu [Manuela D’Ávila] e o [Fernando] Haddad discursarem aos gritos de ‘mito, ‘mito’”
 ","Imagem publicada que, até as 16h do dia 22 de fevereiro de 2019 já tinha sido compartilhada mais de 170 vezes no Facebook",https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2019/02/printfordINTERNA2.png,https://piaui.folha.uol.com.br/lupa/2019/02/22/verificamos-haddad-ford/,FALSO
"“Dilma queria uma previdência de 95 anos para homem e 85 para mulher. Reclamem! Essa é para o pessoal que reclama da reforma da Previdência do Bolsonaro, boa mesmo era a da Dilma”
 ","Vídeo publicado no Facebook, com 1,8 mil compartilhamentos até as 16h30 do dia 21 de fevereiro de 2019",https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2019/02/printdilmainterna.png,https://piaui.folha.uol.com.br/lupa/2019/02/21/verificamos-dilma-aposentadoria/,FALSO
"“ Pasmem, mas essa moça é filha da deputada Maria do Rosário ” ","Publicação que, até as 15h30 do dia 25 de fevereiro de 2019, tinha sido compartilhada ao menos 47,5 mil vezes no Facebook",https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2019/02/Captura-de-Tela-2019-02-25-às-16.11.49.png,https://piaui.folha.uol.com.br/lupa/2019/02/25/verificamos-jovem-que-defende-traficantes/,FALSO
“BR-163 Pará – Antes. BR-163 Pará – Agora. São apenas 49 dias do governo Bolsonaro!!!” ,"Legenda de imagem que, até as 14h30 do dia 25 de fevereiro de 2019, tinha sido compartilhada mais de 1,5 mil vezes no Facebook.",https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2019/02/br-163-antes-agora-bolsonaro.jpg,https://piaui.folha.uol.com.br/lupa/2019/02/25/verificamos-br-163-bolsonaro/,FALSO
"“Os militares dão sua cota de sacrifício também [na reforma da previdência]”
 ","Paulo Guedes, ministro da Economia, em entrevista à TV NBR, em 20 de fevereiro de 2019",,https://piaui.folha.uol.com.br/lupa/2019/02/22/previdencia-paulo-guedes/,FALSO
"“17% dos brasileiros, justamente os que estão melhor na escala de renda, ficavam com 41% dos benefícios [da Previdência]”
 ","Paulo Guedes, ministro da Economia, em entrevista à TV NBR, em 20 de fevereiro de 2019.",,https://piaui.folha.uol.com.br/lupa/2019/02/22/previdencia-paulo-guedes/,SUBESTIMADO
"“O Brasil tem apenas 11% de idosos”
 ","Paulo Guedes, ministro da Economia, em entrevista à TV NBR, em 20 de fevereiro de 2019",,https://piaui.folha.uol.com.br/lupa/2019/02/22/previdencia-paulo-guedes/,SUBESTIMADO
"“75% dos brasileiros [empregados] têm salários que vão só até dois salários mínimos”
 ","Paulo Guedes, ministro da Economia, em entrevista à TV NBR, em 20 de fevereiro de 2019",,https://piaui.folha.uol.com.br/lupa/2019/02/22/previdencia-paulo-guedes/,SUBESTIMADO
"“46 milhões [de brasileiros] não têm carteira de trabalho [assinada]”
 ","Paulo Guedes, ministro da Economia, em entrevista à TV NBR, em 20 de fevereiro de 2019",,https://piaui.folha.uol.com.br/lupa/2019/02/22/previdencia-paulo-guedes/,"VERDADEIRO, MAS"
"“Os mais pobres já se aposentam mais tarde. Quem está usufruindo da aposentadoria precoce são justamente as classes mais favorecida”
 ","Paulo Guedes, ministro da Economia, em entrevista à TV NBR, em 20 de fevereiro de 2019",,https://piaui.folha.uol.com.br/lupa/2019/02/22/previdencia-paulo-guedes/,VERDADEIRO
"“Atenção senhores pais. Se o STF aprovar a criminalização da homofobia vocês vão ter que aceitar marmanjo usando banheiro feminino sem reclamar. E se reclamar serão presos por homofobia”
 ","Texto da imagem que, até as  16h do dia 25 de fevereiro de 2019, tinha sido compartilhada mais de 300 vezes no Facebook",https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2019/02/homofobia-meio.png,https://piaui.folha.uol.com.br/lupa/2019/02/25/verificamos-stf-homofobia/,FALSO
“A direção distrital do PSL esclarece: é falsa a notícia espalhada pelo PT de que acabaremos com o salário mínimo. Defendemos apenas o fim do 13º salário e das férias pagas.” ,"Legenda de imagem que, até as 16 horas do dia 21 de fevereiro de 2019, tinha sido compartilhada mais de 250 vezes no Facebook.",https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2019/02/psl-13-salario-ferias.jpg,https://piaui.folha.uol.com.br/lupa/2019/02/21/psl-ferias-remuneradas-13o-salario/,FALSO
“ Governo Venezuelano mostrando ao mundo que seus alunos recebem merenda e não precisam da ajuda humanitária ” ,"Publicação que, até as 17h30 do dia 19 de fevereiro de 2019, tinha sido compartilhada ao menos 1,5 mil vezes no Facebook",https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2019/02/Captura-de-Tela-2019-02-19-às-17.16.55.png,https://piaui.folha.uol.com.br/lupa/2019/02/19/verificamos-nao-e-da-venezuela/,FALSO
"“[Houve] 100 mil perseguidos pelo nazismo por serem homossexuais, dos quais 10 mil foram para um campo de concentração, assinalados por um triângulo rosa”
 ","Thiago Gomes Viana, representante do Grupo Gay da Bahia, durante discussão no STF sobre criminalização da homofobia, no dia 13 fevereiro de 2019",,https://piaui.folha.uol.com.br/lupa/2019/02/19/stf-homofobia-crime/,VERDADEIRO
"“Hoje as práticas erótico-afetivas de LGBTIs são crimes em 72 países (…)”
 ","Thiago Gomes Viana, representante do Grupo Gay da Bahia, durante discussão no STF sobre criminalização da homofobia, no dia 13 fevereiro de 2019",,https://piaui.folha.uol.com.br/lupa/2019/02/19/stf-homofobia-crime/,VERDADEIRO
"“(…) Dos quais 12 apenados com morte”
  ","Thiago Gomes Viana, representante do Grupo Gay da Bahia, durante discussão no STF sobre criminalização da homofobia, no dia 13 fevereiro de 2019",,https://piaui.folha.uol.com.br/lupa/2019/02/19/stf-homofobia-crime/,"VERDADEIRO, MAS"
"“(…) [O] projeto de parceria civil gay da então deputada federal Marta Suplicy (…) tramita no Congresso Nacional há nada menos do que 24 anos”
 ","Thiago Gomes Viana, representante do Grupo Gay da Bahia, durante discussão no STF sobre criminalização da homofobia, no dia 13 fevereiro de 2019",,https://piaui.folha.uol.com.br/lupa/2019/02/19/stf-homofobia-crime/,VERDADEIRO
"“Neste país aqui, hoje, nós temos mais de 60 mil homicídios por ano (…)”
 ","Walter de Paula e Silva, advogado representante da Frente Parlamentar Mista da Família e Apoio à Vida, durante discussão no STF sobre criminalização da homofobia, no dia 13 fevereiro de 2019",,https://piaui.folha.uol.com.br/lupa/2019/02/19/stf-homofobia-crime/,"VERDADEIRO, MAS"
"“Estamos pelo menos desde 2001 debatendo a homofobia (…) no Congresso Nacional”
 ","Paulo Roberto Iotti Vecchiatti, advogado representante do PPS e da Associação Brasileira de Gays, Lésbicas e Transgêneros (ABGLT), durante discussão no STF sobre criminalização da homofobia, no dia 13 fevereiro de 2019",,https://piaui.folha.uol.com.br/lupa/2019/02/19/stf-homofobia-crime/,VERDADEIRO
"“[O Brasil é] o país que mais mata LGBTIs no mundo”
 ","Ananda Hadad Rodrigues Puchta, advogada que representa o Grupo Dignidade pela Cidadania de Gays, Lésbicas e Transgêneros, durante discussão no STF sobre criminalização da homofobia, no dia 13 fevereiro de 2019",,https://piaui.folha.uol.com.br/lupa/2019/02/19/stf-homofobia-crime/,INSUSTENTÁVEL
"“A prestação de contas foi muito bem recebida pelo TSE. Não só os assessores técnicos da corte como os próprios ministros se manifestaram dizendo que nunca tinham visto, há muito tempo não viam, uma prestação de contas tão redonda, tão clara, tão harmônica”
 ","Gustavo Bebianno, ex-ministro, em entrevista ao programa Pingos nos Is, da rádio Jovem Pan, em 19 de fevereiro de 2019.",,https://piaui.folha.uol.com.br/lupa/2019/02/20/bebianno-entrevista-jovempan/,EXAGERADO
"“Constatei que ele [o vice-presidente de Relações Institucionais do Grupo Globo, Paulo Tonet Camargo] tinha feito uma visita no dia 9 de janeiro de 2019 ao ministro-chefe da Secretaria de Governo Carlos Alberto dos Santos Cruz. (…) E constatei também que o mesmo senhor Tonet tinha feito uma visita no dia 6 de fevereiro de 2019 ao ministro do GSI, general Augusto Heleno”
 ","Gustavo Bebianno, ex-ministro, em entrevista ao programa Pingos nos Is, da rádio Jovem Pan, em 19 de fevereiro de 2019.",,https://piaui.folha.uol.com.br/lupa/2019/02/20/bebianno-entrevista-jovempan/,VERDADEIRO
"“Eu não vejo o PT agredindo o PSOL, PSOL agredindo o PCdoB”
 ","Gustavo Bebianno, ex-ministro, em entrevista ao programa Pingos nos Is, da rádio Jovem Pan, em 19 de fevereiro de 2019",,https://piaui.folha.uol.com.br/lupa/2019/02/20/bebianno-entrevista-jovempan/,FALSO
"“Enquanto isso, no Japão, a capa de revista retrata a realidade atual da imprensa brasileira”
 ",,https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2019/02/bolsonarolibertyprintINTERNA.png,https://piaui.folha.uol.com.br/lupa/2019/02/20/verificamos-bolsonaro-revista-japonesa/,FALSO
“Esta (mansão) foi só na delação do ex-ministro Palocci” ,"Publicação que, até as 16h30 do dia 18 de fevereiro de 2019, tinha sido compartilhada quase 4 mil vezes no Facebook",https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2019/02/Captura-de-Tela-2019-02-18-às-15.46.53.png,https://piaui.folha.uol.com.br/lupa/2019/02/18/verificamos-e-falsa-mansao-de-lula-no-uruguai/,FALSO
“Dilma Rousseff: Me senti pertinha do Elvis!” ,"Legenda de imagem que, até as 14 horas do dia 19 de fevereiro de 2019, tinha sido compartilhada mais de 1.000 vezes no Facebook.",https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2019/02/dilma-elvis.jpg,https://piaui.folha.uol.com.br/lupa/2019/02/19/verificamos-dilma-lennon-elvis/,FALSO
"“Não adianta brigar comigo: vacinas causam autismo. Tá na bula”
 ","Imagem publicada no Facebook, com 65 compartilhamentos até o dia 18 de fevereiro de 2019",https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2019/02/printvacinaINTERNA.png,https://piaui.folha.uol.com.br/lupa/2019/02/18/verificamos-bula-autismo/,FALSO
“ Cuidado: Uber Adilson motorista Assaltante armado Placa 3180 FIAT branco IDEA LLJ 3180 ” ,"Publicação que, até as 11h30 do dia 21 de fevereiro de 2019, tinha sido compartilhada ao menos 320 mil vezes no Facebook",https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2019/02/Captura-de-Tela-2019-02-20-às-14.54.24.png,https://piaui.folha.uol.com.br/lupa/2019/02/21/verificamos-uber-e-assaltante/,FALSO
"“É um fluxo de 500 a 700 venezuelanos por dia [chegando] em Pacaraima e Boa Vista”
 ","Fernando Azevedo e Silva, ministro da Defesa, em entrevista a Roberto D’Avila na GloboNews, no dia 8 de fevereiro de 2019",,https://piaui.folha.uol.com.br/lupa/2019/02/13/ministro-defesa-venezuelanos/,EXAGERADO
"“Já levamos para o interior do Brasil cerca de 4,8 mil venezuelanos”
 ","Fernando Azevedo e Silva, ministro da Defesa, em entrevista a Roberto D’Avila na GloboNews, no dia 8 de fevereiro de 2019",,https://piaui.folha.uol.com.br/lupa/2019/02/13/ministro-defesa-venezuelanos/,EXAGERADO
"“Todas as pesquisas dão mais de 80% [de confiança da população nos militares]”
 ","Fernando Azevedo e Silva, ministro da Defesa, em entrevista a Roberto D’Avila na GloboNews, no dia 8 de fevereiro de 2019",,https://piaui.folha.uol.com.br/lupa/2019/02/13/ministro-defesa-venezuelanos/,EXAGERADO
"“No contexto (…) sul-americano, nós somos a sexta ou a sétima [nação em percentual do PIB destinado às Forças Armadas]”
 ","Fernando Azevedo e Silva, ministro da Defesa, em entrevista a Roberto D’Avila na GloboNews, no dia 8 de fevereiro de 2019",,https://piaui.folha.uol.com.br/lupa/2019/02/13/ministro-defesa-venezuelanos/,VERDADEIRO
"“Nos abrigos nossos [da Operação Acolhida, na fronteira com a Venezuela] (…) nós já temos 5,8 mil venezuelanos”
 ","Fernando Azevedo e Silva, ministro da Defesa, em entrevista a Roberto D’Avila na GloboNews, no dia 8 de fevereiro de 2019",,https://piaui.folha.uol.com.br/lupa/2019/02/13/ministro-defesa-venezuelanos/,VERDADEIRO
"“Jornalista da Band News vai revelar uma bomba do governo Bolsonaro que vai abalar as estruturas do país”
 ","Publicação que, até as 11h30 do dia 14 de fevereiro de 2019, tinha sido compartilhada 95 vezes no Facebook",https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2019/02/Captura-de-Tela-2019-02-14-às-09.57.35.png,https://piaui.folha.uol.com.br/lupa/2019/02/14/verificamos-metropoles-boechat-bolsonaro/,FALSO
"“Pedalada feita na Previdência Social. [O decreto 9.669/19] Retira mais de R$ 600 bilhões do INSS e transfere para outras pastas”
 ","Legenda de imagem que até as 19h do dia 13 de fevereiro de 2019 já havia sido compartilhada 3,6 mil vezes no Facebook",https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2019/02/printdoc1.png,https://piaui.folha.uol.com.br/lupa/2019/02/13/verificamos-decreto-600-inss/,FALSO
"“[O decreto 9.669/19] Nem fala pra onde [vai o dinheiro], quem é [beneficiado pelo dinheiro]”
 ","Legenda de imagem que até as 19h do dia 13 de fevereiro de 2019 já havia sido compartilhada 7,2 mil vezes no Facebook",https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2019/02/printdoc2interna.png,https://piaui.folha.uol.com.br/lupa/2019/02/13/verificamos-decreto-600-inss/,FALSO
"“Não é um prédio numa favela. É a USP”
 ",Imagem que até as 17h do dia 13 de fevereiro de 2019 já tinha sido compartilhada 5 mil vezes no Facebook,https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2019/02/uspfakeprintINTERNA.png,https://piaui.folha.uol.com.br/lupa/2019/02/13/verificamos-usp-predio-pichado/,FALSO
"“Inacreditável! Lembra das malas do Geddel com R$ 51 milhões? A Justiça arquivou o caso por ‘falta de provas’”
 ",Imagem publicada no Facebook com 60 mil compartilhamentos até as 16h do dia 15 de fevereiro de 2019,https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2019/02/printgeddelINTERNA.png,https://piaui.folha.uol.com.br/lupa/2019/02/15/verificamos-geddel-arquivado/,FALSO
"“Morte de Teori Zavascki: Sargento Marcondes, filiado ao PT, apagou fitas da torre de comando e está foragido”
 ",Publicação no Facebook com cerca de mil compartilhamentos às 19h do dia 14 de fevereiro de 2019,https://piaui.folha.uol.com.br/lupa/wp-content/uploads/2019/02/teorizavaskiprintINTERNA.png,https://piaui.folha.uol.com.br/lupa/2019/02/14/verificamos-sargento-teori/,FALSO
