info,img,link,classification
"
Governo acaba de anunciar que para conter a crise financeira no país, está liberado o saque do fundo previdenciário e valores variam de R$ 450 a R$ 1.023, veja se você tem direito.
",,https://www.aosfatos.org/noticias/governo-nao-liberou-saque-de-fundo-previdenciario-que-nem-mesmo-existe/,FALSO
"
Israel tem a melhor situação do mundo… 1700 casos e 1 morte!!! Sem isolamento para os jovens. Não lotou hospitais, UTIs etc… Isolou idosos e o grupo de risco, enfrentou o vírus… Sem prejudicar a economia do país. Agora já no Brasil, país do Tupiniquim e o povo sendo comovido e manipulado pela Globo… Os estragos serão catastróficos.
",,https://www.aosfatos.org/noticias/e-falso-que-israel-conseguiu-combater-o-coronavirus-isolando-apenas-idosos/,FALSO
"
Coronavírus: mercados e lojas são saqueados em São Paulo; tudo foi levado
",https://static.aosfatos.org/media/cke_uploads/2020/03/25/sao-vicente-distorcido.jpg,https://www.aosfatos.org/noticias/nao-houve-saques-em-supermercados-de-sao-vicente-por-causa-do-coronavirus/,DISTORCIDO
"
O dia mais triste da Itália foi hoje: 793 mortes, sendo 232 de crianças. Vamos nos proteger.
",,https://www.aosfatos.org/noticias/e-falso-que-232-criancas-morreram-na-italia-em-decorrencia-da-covid-19/,FALSO
"
A partir do dia 24 de março de 2020 até o dia 30 de abril de 2020, está expressamente proibida a saída de qualquer cidadão a não ser que o mesmo comprove que esteja a caminho de seu trabalho (mercados, padarias, farmácias ou meios de comunicações). A multa para o descumprimento da lei é de R$ 1.443,00 ou reclusão de 30 dias em regime fechado.
",,https://www.aosfatos.org/noticias/nao-e-verdade-que-governo-vai-multar-pessoas-que-circularem-nas-ruas/,FALSO
"
Presidente da China diz que chegou a hora de o país liderar o mundo. Em meio ao protagonismo da China no combate ao novo coronavírus, inclusive auxiliando outros países contra a pandemia, o presidente Xi Jinping diz que este é o início de uma nova era de um socialismo com características chinesas.
",,https://www.aosfatos.org/noticias/presidente-chines-nao-disse-que-pandemia-e-inicio-de-nova-era-para-o-socialismo/,FALSO
"
Boas notícias! Vacina contra o vírus Carona pronta. Capaz de curar o paciente dentro de 3 horas após a injeção. Tiremos o chapéu para os cientistas dos EUA. No momento, Trump anunciou que a Roche Medical Company lançará a vacina no próximo domingo e milhões de doses estão prontas!
",,https://www.aosfatos.org/noticias/nao-e-verdade-que-vacina-cura-covid-19-em-tres-horas/,FALSO
"
Governo Federal iniciou o cadastramento do Auxílio Cidadão que dá uma ajuda mensal no valor de R$ 200 para trabalhadores autônomos e pessoas de baixa renda para ajudar a combater CORONAVÍRUS. Confira se você tem direito ao benefício...
",,https://www.aosfatos.org/noticias/governo-nao-iniciou-cadastro-para-auxilio-cidadao-de-r-200-contra-coronavirus/,FALSO
"
Vítima do coronavírus foi curado com seu próprio sangue fazendo Auto-hemoterapia.
",https://static.aosfatos.org/media/cke_uploads/2020/03/23/nao-ha-evidencia-cientifica-de-que-auto-hemoterapia-cure-a-covid.jpg,https://www.aosfatos.org/noticias/nao-ha-evidencia-cientifica-de-que-auto-hemoterapia-cure-covid-19/,FALSO
"
Drauzio Varella defende que brasileiros não fiquem em quarentena
",,https://www.aosfatos.org/noticias/bolsonaristas-resgatam-video-antigo-de-drauzio-varella-para-difundir-desinformacao-sobre-covid-19/,FALSO
"
Acaba de ser anunciado um estudo americano que a hidroxicloroquina, o antimalária, que a gente tem muito aqui no Brasil, é eficaz contra o coronavírus, a Covid-19.
",,https://www.aosfatos.org/noticias/video-engana-ao-afirmar-que-foi-descoberto-remedio-eficaz-contra-covid-19/,FALSO
"
A Ambev está distribuindo gratuitamente mais de 1 milhão de unidades de álcool gel para hospitais e população em todo Brasil; a empresa disponibilizou um site para que os interessados possam pesquisar quais os pontos de distribuição mais próximos de seu endereço.
",,https://www.aosfatos.org/noticias/ambev-nao-vai-distribuir-alcool-em-gel-para-populacao-apenas-para-hospitais-publicos/,FALSO
"
Preta Gil está com coronavírus. Arrastou 320 mil pessoas em um bloco no Rio, todo mundo suando, se esbarrando. Silêncio total. Bolsonaro tirou três fotos, virou perigo à humanidade e foi massacrado.
",,https://www.aosfatos.org/noticias/e-falso-que-preta-gil-cantou-em-bloco-de-rua-apos-ser-diagnosticada-com-covid-19/,FALSO
"
Rodrigo Maia é tão FDP que questionou o por quê do presidente não fechar fronteiras. Só esqueceu da Lei 13.445/2017, que ele mesmo votou, que proíbe o mesmo fechamento.
",,https://www.aosfatos.org/noticias/lei-de-migracao-nao-impede-o-fechamento-de-fronteiras/,FALSO
"
URGENTE! ISRAEL descobriu a cura para o CORONAVIRUS.... Vacina.
",,https://www.aosfatos.org/noticias/israel-nao-descobriu-cura-ou-vacina-para-o-coronavirus/,FALSO
"
Para o ministro [Luís Roberto Barroso], Bolsonaro foi corajoso e demonstrou ser um grande líder, pois não abandona sua nação nem em momentos difíceis como o que estamos passando agora, com a pandemia do COVID-19.
",,https://www.aosfatos.org/noticias/e-falso-que-barroso-declarou-apoio-manifestacoes-bolsonaristas-de-15-de-marco/,FALSO
"
*ALERTA GERAL* BRASIL DE QUARENTENA! Todos os benefíciarios do Bolsa Família tem direito ao saque no valor de *R$860,00* para comprar *CESTAS BÁSICAS*, produtos de limpeza e máscaras para entrar em *QUARENTENA* contra o *CORONAVÍRUS!*
",,https://www.aosfatos.org/noticias/e-falso-que-governo-liberou-saques-para-beneficiarios-do-bolsa-familia-por-causa-do-coronavirus/,FALSO
"
15/03 - Av. Paulista em São Paulo. Se não aprovarem as reformas e os projetos parados no congresso nacional, subiremos para Brasília e resolveremos de outro modo a bagunça que os inimigos do Brasil criaram em nosso país. Fiquem alertas e estejam prontos. 
",,https://www.aosfatos.org/noticias/foto-de-protesto-contra-dilma-e-compartilhada-como-se-fosse-de-ato-bolsonarista/,FALSO
"
O coronavírus antes de atingir os pulmões, permanece na garganta por quatro dias e, nesse período, a pessoa começa a tossir e sentir dores na garganta. Se essa pessoa beber muita água e faz gargarejo com água morna, sal ou vinagre, isso eliminará o vírus. Divulgue estas informações, pois você pode salvar alguém se essa pessoa souber disso.
",,https://www.aosfatos.org/noticias/beber-agua-e-fazer-gargarejos-com-sal-ou-vinagre-nao-impedem-infeccao-por-coronavirus/,FALSO
"
O vírus não é patogênico, não é capaz de causar nem mesmo uma gripe — fala do patologista Beny Schmidt que aparece em vídeo de Edir Macedo.
",,https://www.aosfatos.org/noticias/edir-macedo-usa-video-com-informacoes-falsas-para-minimizar-pandemia-do-coronavirus/,FALSO
"
Cuba anuncia que produz vacina contra o coronavírus que está sendo usada na China e já curou 1.500 pessoas.
",,https://www.aosfatos.org/noticias/cuba-nao-desenvolveu-vacina-para-o-novo-coronavirus/,FALSO
"
Manifestações do dia 15 continuam vivas e inabaláveis, disse Bolsonaro.
",,https://www.aosfatos.org/noticias/bolsonaro-nao-disse-em-pronunciamento-que-manifestacoes-do-dia-15-continuam-inabalaveis/,FALSO
"
NAVIO DE GÊNOVA ATRACOU EM BÚZIOS e 3.500 italianos, etc. desceram ontem tranquilamente e circularam em nossa cidade. A ganância e irresponsabilidade da Prefeitura de Búzios para cobrar de cada passageiro 20,00 x 3.500 pessoas (talvez alguns encubados), enquanto toda a Itália está em quarentena.
",,https://www.aosfatos.org/noticias/e-falso-que-3500-italianos-desembarcaram-em-buzios-apos-decretacao-de-quarentena-em-pais-europeu/,FALSO
"
Se vê de tudo na GLOBO essa é a menina do tempo.
",https://static.aosfatos.org/media/cke_uploads/2020/03/11/foto-nao-mostra-jornalista-da-globo-usando-tornozeleira-eletronica.jpg,https://www.aosfatos.org/noticias/foto-nao-mostra-jornalista-da-globo-usando-tornozeleira-eletronica/,FALSO
"
Essa é a Marilena Chauí, classe alta, a nata do PT. Vamos fazer esse vídeo rodar o país inteiro, repassem para o maior número de pessoas!
",https://static.aosfatos.org/media/cke_uploads/2020/03/10/1_fake_mc_g6jQ9h3.jpg,https://www.aosfatos.org/noticias/mulher-que-aparece-alcoolizada-em-video-nao-e-filosofa-marilena-chaui/,FALSO
"
Em primeiro lugar, o álcool [gel] não mata nada, ou seja, ele não desinfeta nada, ele apenas esteriliza.
",,https://www.aosfatos.org/noticias/video-desinforma-ao-negar-eficacia-de-alcool-em-gel-e-indicar-vinagre-contra-coronavirus/,FALSO
"
GENERAL MOURÃO CHEGOU CHEGANDO NA AMAZÔNIA - DEU RUIM PARA AS ONGS. Olha aí um Esquerda chegando nas Terras Indígenas, achando que o Governo era do PT. Agora quem manda não são mais as ONGs. É o Vice Presidente Mourão. Amazônia agora é do Brasil.
",,https://www.aosfatos.org/noticias/antropologo-preso-em-terra-indigena-nao-e-militante-de-esquerda/,FALSO
"
O presidente Jair Bolsonaro foi expulso do jogo entre Flamengo e Atlhetico-PR, partida da Supercopa do Brasil no Mané Garrincha, em Brasília, neste domingo (16). Aos gritos de “Fora Bolsonaro!”, o presidente precisou ser escoltado por seguranças para fora do estádio. O ex-capitão estava acompanhado dos ministros Sergio Moro, Augusto Heleno, Damares Alves e Tarcísio de Freitas.
",,https://www.aosfatos.org/noticias/e-falso-que-video-mostre-bolsonaro-sendo-expulso-de-jogo-do-flamengo-no-domingo/,FALSO
"
O ex-presidente Luiz Inácio Lula da Silva foi homenageado, nesta manhã de quarta-feira (12), em Roma, pelo prefeito da cidade, Ignazio Marino. Lula recebeu a Loba Capitolina, símbolo da cidade, na sala Júlio Cesar, no centro histórico da capital italiana.
",,https://www.aosfatos.org/noticias/lula-recebeu-homenagem-da-prefeitura-de-roma-em-2015-nao-em-2020/,DISTORCIDO
"
VÍDEO: Diretor do banco do vaticano diz que Lula tem 249 milhões de EUROS.
",,https://www.aosfatos.org/noticias/homem-que-acusa-lula-de-ter-conta-no-banco-do-vaticano-nao-e-diretor-da-instituicao/,FALSO
"
FAZ 800 ANOS QUE UM PAPA NÃO CONCEDE A benedictionem et innocentum. A benedictionem et innocentum será concedida pelo Papa Francisco ao ex Presidente Lula em encontro no Vaticano. A BÊNÇÃO benedictionem et innocentum é concedida apenas aos INOCENTES!
",,https://www.aosfatos.org/noticias/nao-existe-bencao-dos-inocentes-que-posts-alegam-que-papa-daria-lula/,FALSO
"
FAZ 800 ANOS QUE UM PAPA NÃO CONCEDE A benedictionem et innocentum. A benedictionem et innocentum será concedida pelo Papa Francisco ao ex Presidente Lula em encontro no Vaticano. A BÊNÇÃO benedictionem et innocentum é concedida apenas aos INOCENTES!
",,https://www.aosfatos.org/noticias/nao-existe-bencao-dos-inocentes-que-posts-alegam-que-papa-daria-lula/,FALSO
"
Marcelo Freixo: ‘Temos que destruir a democracia, o Brasil’
",,https://www.aosfatos.org/noticias/e-falso-que-marcelo-freixo-disse-temos-que-destruir-democracia-o-brasil/,FALSO
"
Amazônia conectada, um projeto do Governo Bolsonaro.
Governo Bolsonaro, através do Ministro Marcos Pontes - Ciência e Tecnologia / Exército Brasileiro deram início ao maior programa de interligação via internet do mundo através de rios. Toda a Região da Amazônia, inclusive territórios indígenas terão conexão direta com o mundo todo.
",https://static.aosfatos.org/media/cke_uploads/2020/02/10/print-amazonia-conectada_kLXn85r.jpg,https://www.aosfatos.org/noticias/projeto-amazonia-conectada-nao-e-obra-do-governo-bolsonaro/,FALSO
"
A gente coleta o sangue em todos os frigorífico aí, carrega da Friboi e outros frigorífico aí. O sangue de boi, eles torram ele e mói e põe a vaca junto com o café, para dar peso e volume (...)
",https://static.aosfatos.org/media/cke_uploads/2020/02/10/sangue-de-boi-no-cafe-falso_PXEz2u7.jpg,https://www.aosfatos.org/noticias/e-falso-que-cafe-em-po-brasileiro-e-misturado-com-sangue-de-boi/,FALSO
"
URGENTE: Roubar celular poderá ser legalizado pelo STF
O entendimento do STF é de que um roubo de celular de até R$ 500 cai no princípio da insignificância. Na prática, é a legalização do furto.
",,https://www.aosfatos.org/noticias/nao-e-verdade-que-stf-pode-deixar-de-punir-roubo-de-celular-de-ate-r-500/,FALSO
"
Pessoal nesta fase do coronavírus, tomem 1g de vitamina c + zinco efervescente, esta é uma das formas de melhorar a nossa imunidade e estar preparado na luta contra uma eventual infecção por coronavírus.
",,https://www.aosfatos.org/noticias/vitamina-c-com-zinco-nao-previne-nem-trata-sintomas-do-novo-coronavirus/,FALSO
"
Vídeo do exato momento em que o helicóptero do Kobe caiu!
",,https://www.aosfatos.org/noticias/video-nao-mostra-acidente-de-kobe-bryant-mas-queda-de-aeronave-nos-emirados-arabes-unidos/,FALSO
"
Pesquise ai no Google: US10130701B2 e veja que a patente desse ""novo vírus"" foi criada desde 2014 pela CIA.
Patente química: US10130701B2
Patente ativo do vírus: US10130701B2
",,https://www.aosfatos.org/noticias/nao-e-do-novo-coronavirus-patente-citada-em-posts-nas-redes-sociais/,FALSO
"
Aqui é o km 110 da Transamazônica. Aqui foi aterrado, ó. Isso aqui quando chovia, meu amigo, nem Dodge Ram subia isso aqui, ó. Na época do PT (…) Olha na época do Bolsonaro agora, ó.
",,https://www.aosfatos.org/noticias/e-falso-que-governo-bolsonaro-asfaltou-o-km-110-da-transamazonica/,FALSO
"
Regina Duarte casou-se 5 vezes, mas recebe pensão vitalícia como filha solteira de militar — 20 mil por mês
",,https://www.aosfatos.org/noticias/correcao-regina-duarte-recebe-pensao-por-ser-filha-de-militar-mas-de-r-68-mil-nao-r-20-mil/,DISTORCIDO
"
Prefeitura confirma que água da Cedae está contaminada com esgoto
",,https://www.aosfatos.org/noticias/prefeitura-do-rio-nao-confirmou-que-agua-da-cedae-foi-contaminada-por-esgoto/,FALSO
"
Dono do Stadj Jever em BH um dos mais tradicionais bares ha mais de 40 anos funcionando falando sobre estas cervejas lavagens
",,https://www.aosfatos.org/noticias/audio-falsamente-atribuido-dono-de-bar-mineiro-traz-desinformacao-sobre-cerveja/,FALSO
"
A PARTIR DE AGORA AGRADEÇA AO SENADOR RANDOLFE RODRIGUES SE SUA CASA FOR ASSALTADA E VC NÃO PODERÁ MAIS DIVULGAR A IMAGEM DO ASSALTANTE QUE FOI PEGO PELAS CÂMARAS DE MONITORAMENTO DE SUA RESIDÊNCIA.
",,https://www.aosfatos.org/noticias/lei-de-abuso-de-autoridade-nao-impede-que-vitima-divulgue-imagens-de-crime/,FALSO
"
Bruno Maranhão, um dos líderes fortes do MST, foi preso com um avião carregado de drogas armas e grana, braço direito de lula nas invasões de terra. Direitos Humanos e agora?. SE A GLOBO NAO MOSTRA A GENTE DIVULGA E VIRALIZA.
",,https://www.aosfatos.org/noticias/e-falso-que-video-mostre-lider-do-mst-sendo-preso-por-trafico-de-drogas/,FALSO
"
Meu marido é biólogo da Fiocruz. A Fiocruz foi proibida de falar sobre o risco que tá acontecendo na água do Rio de Janeiro. Os noticiários estão anunciando 30% do risco. É muito mais grave do que a gente pode imaginar. A água do filtro não funciona: o vírus passa. Tem que ferver a água (...).
Pessoal, eu conversei com uma amiga minha agora, tava tentando falar com ela desde ontem, ela me ligou. Ela é do departamento da UFRJ de microbiologia e ela é especialista em microbiologia da água. Então o que ela me disse é que a água realmente tá contaminada e a população não está recebendo a informação correta. O que ela disse é o seguinte: existe uma quantidade enorme de coliformes fecais na água e nitrato de prata (...)
",,https://www.aosfatos.org/noticias/audios-difundem-desinformacao-sobre-situacao-da-agua-no-rio/,FALSO
"
Gleisi Hoffmann no carnaval fora de época em Fortaleza!
",,https://www.aosfatos.org/noticias/nao-e-gleisi-mulher-agredida-em-video-gravado-em-micareta-de-fortaleza/,FALSO
"
Lula pretende se tornar PASTOR e construir uma das maiores catedrais do Brasil.
",,https://www.aosfatos.org/noticias/nao-e-verdade-que-lula-quer-se-tornar-pastor-evangelico/,FALSO
"
Enviado pelo grupo de médicos do Samaritano. A Cedae emitiu um alerta URGENTE. NINGUÉM deve consumir água da torneira nem do filtro, só fervida e mineral de marca boa. Tão pouco as de galão de 20 litros sem procedência certa. Comprar somente água de garrafa marca conhecida. Contaminação na água, e os hospitais estão lotados de gente passando mal. Tem gente que a água está com cheiro de esgoto. Passem um alerta por todo grande Rio.
",,https://www.aosfatos.org/noticias/e-falso-que-cedae-emitiu-alerta-para-que-cariocas-evitassem-consumo-de-agua/,FALSO
"
Tentativa de assassinato do Príncipe herdeiro da Arábia Saudita hoje em Riyad.
",,https://www.aosfatos.org/noticias/video-nao-mostra-tentativa-de-assassinato-de-principe-da-arabia-saudita-imagens-sao-encenacao/,FALSO
"
O presidente da seguradora Líder é Luciano Bivar do PSL e a vice presidente é a esposa do Gilmar Mendes. Explicado a volta do DPVAT.
",,https://www.aosfatos.org/noticias/e-falso-que-luciano-bivar-e-guiomar-mendes-presidem-seguradora-do-dpvat/,FALSO
"
Triste despedidas de familiares rumo ao Irã Deus os proteja.
",,https://www.aosfatos.org/noticias/fotos-antigas-viralizam-como-se-fossem-de-militares-dos-eua-enviados-ao-ira/,FALSO
"
Em matéria exclusiva, Dr. Drauzio Varella mostra como ele ELIMINOU AS DORES de mais de 5.000 pessoas.
Dores nas articulações afetam profundamente a vida das pessoas, mas segundo o Dr. Drauzio Varella isso pode ser solucionado de uma forma extremamente simples!
",,https://www.aosfatos.org/noticias/e-falso-que-drauzio-varella-recomendou-suplemento-para-dores-nas-articulacoes/,FALSO
"
Vejam a ponte ferroviária construída em apenas 11 meses de governo Bolsonaro!!! A maior da América Latina. Parabéns, Ministro TARCÍSIO.
",,https://www.aosfatos.org/noticias/e-falso-que-ponte-foi-construida-em-11-meses-pelo-governo-bolsonaro/,FALSO
"
Sim, isso mesmo. Luciano Huck é dono da Joá Investimentos, que possuiu uma fatia do Porta dos Fundos.
",,https://www.aosfatos.org/noticias/nao-e-verdade-que-luciano-huck-e-socio-da-produtora-porta-dos-fundos/,FALSO
"
Fábio Porchat, o criador do filme falando que Jesus seria gay, não é nada mais que um PTista atuante e filiado. Você ainda acredita nesse partido?
",https://lh6.googleusercontent.com/oVKtRjfKQ5f0yrwPHx5Rj-hCFNMBfQVR-kCw9bGXSpwveeHYnlfDNa7-YrZMMnUHUnEJ4_BPjyMBN66HPUDf7pGzbZ7hJXrjrsRm44jLJYP5qy1Mvfep4waAlBvvd1L9uhqa83CB,https://www.aosfatos.org/noticias/porchat-nao-e-filiado-ao-PT-imagem-usada-em-posts-e-de-video-do-porta-dos-fundos/,FALSO
"
Não beba Skol! A propaganda parou… Por quê? Reparem… A propaganda quase não se vê mais na mídia… Porque será???
",,https://www.aosfatos.org/noticias/e-falso-que-23-pessoas-foram-internadas-apos-beber-cerveja-skol/,FALSO
"
General dos Estados Unidos David Petraeus, chefe da OTAN - O Brasil tem um exército de merda e um povo que é uma sub-raça. Nós deveríamos ter tomado aquela terra riquíssima há muito tempo.
",,https://www.aosfatos.org/noticias/americano-que-chefiou-missao-da-otan-nao-xingou-o-exercito-brasileiro/,FALSO
"
Gente, o Detran já abriu as inscrições para o Programa CNH Social 2020. Acabei de fazer o cadastro online pra ganhar minha Carteira de Motorista 100% grátis! *Está disponível para novos condutores, renovação ou adição de categoria!*
",,https://www.aosfatos.org/noticias/corrente-que-oferece-cnh-gratuitamente-e-golpe-de-roubo-de-dados/,FALSO
"
Do GENERAL MOURÃO: “AGRADECIMENTO AOS INSETOS DO BRASIL. Eu não podia deixar que 2019 acabasse sem fazer alguns agradecimentos. Eu até pensei em agradecer à toda a esquerda, mas seria genérico demais. Então, como diria Jack, vamos por partes (...).
",,https://www.aosfatos.org/noticias/mourao-nao-e-autor-de-texto-que-chama-politicos-de-esquerda-e-artistas-de-insetos/,FALSO
"


Lurian Lula da Silva, a filha mais velha do ex-presidiário Lula, foi nomeada como Assessora de Imprensa, salário de R$ 37 mil ajuda de custos R$ 21 mil total de 58 mil, incluso carro com motorista, plano de saúde ilimitado e apartamento funcional. A nomeação partiu do Senador Rogério Carvalho e foi publicada no diário oficial do senado. — em Senado Federal.


",,https://www.aosfatos.org/noticias/e-falso-que-filha-de-lula-vai-receber-37-mil-como-assessora-no-senado/,FALSO
"
A auxiliar administrativa do Grupo Bellini Cultural disse em seu depoimento no caso da operação Boca Livre em que se referia ao Porta dos Fundos do humorista Fábio Porchat em que seu pai juntamente com o filho Fábio forjavam documentos para burlar a Lei Rouanet.
",,https://www.aosfatos.org/noticias/fabio-porchat-nao-foi-acusado-de-fraudar-documentos-para-burlar-lei-rouanet/,FALSO
"
Alemanha proíbe a Igreja Universal de se instalar no país, devido a sua forma de arrecadar dinheiro! Isto é ser um país sério!!
",,https://www.aosfatos.org/noticias/e-falso-que-igreja-universal-foi-proibida-na-alemanha/,FALSO
"
Olha o ""brinquedinho"" novo que o governo Bolsonaro implantou na PRF, possivelmente tecnologia Israelense. Parabéns, Presidente!
",,https://www.aosfatos.org/noticias/bolsonaro-nao-implantou-tecnologia-para-prf-vistoriar-carros-video-e-de-2013/,FALSO
"
‘Os judeus não são pessoas, são animais’ — Adolf Hitler.
",,https://www.aosfatos.org/noticias/frases-de-hitler-trump-e-bolsonaro-em-imagem-sao-falsas-ou-distorcidas/,DISTORCIDO
"
Começa aparecer a verdade sobre o massacre no pancadão de Paraisópolis.
",,https://www.aosfatos.org/noticias/video-de-baile-funk-atribuido-paraisopolis-foi-gravado-em-salvador-apontam-indicios/,FALSO
"
Mais coitadinhos do Paraisópolis! Agora efetuando disparos e sem capacete, o que o menor dos Problemas. Pois se cai e morre, um a menos…
",https://static.aosfatos.org/media/cke_uploads/2019/12/05/cards-horizontais_novo-14_SKR6lq5.jpg,https://www.aosfatos.org/noticias/video-de-homem-armado-em-moto-e-de-2016-e-nao-foi-gravado-em-paraisopolis/,FALSO
"
Falar que morreram 8 na Paraisópolis é fácil… Falar que foi culpa da PM é fácil........ Mas ninguém mostra como começou.
",,https://www.aosfatos.org/noticias/video-que-mostra-policiais-sendo-agredidos-nao-foi-gravado-em-paraisopolis/,FALSO
"
Boatos correm pelos corredores que os banheiro químicos estouraram e sim amigos, a lama em que vossos pezinhos de chinelo sambaram na vdd era cocô. 14 casos de esquistossomose kkk
Surto de esquistossomose em jovens universitários preocupa autoridades.
",,https://www.aosfatos.org/noticias/e-falso-que-evento-universitario-causou-surto-de-esquistossomose-em-sao-carlos/,FALSO
"
Vídeo gravado para a campanha presidencial de 2006 mostra Dona Marisa e Lula falando sobre o sítio de Atibaia
",,https://www.aosfatos.org/noticias/nao-e-o-sitio-de-atibaia-que-aparece-em-video-da-campanha-de-lula-em-2002/,FALSO
"
FLIP 2020 terá abertura de Bolsonaro e homenageará a poeta Elizabeth Bishop, que apoiou o golpe de 1964
",,https://www.aosfatos.org/noticias/e-falso-que-jair-bolsonaro-fara-palestra-de-abertura-da-flip-2020/,FALSO
"
Em 2016 estávamos em crise:
Dólar R$ 2,70
Gasolina R$ 2,85
Desemprego 6%
PIB 3,0%
",,https://www.aosfatos.org/noticias/post-infla-dados-de-2016-ao-dizer-que-economia-estava-melhor-que-em-2019/,FALSO
"
Avisem a todos para se cadastrarem no SUS, porque a partir de janeiro a verba federal para a saúde será APENAS pelo número de cadastrados e não pelo total da população! Atualmente, só 36% das pessoas estão cadastradas; precisamos garantir mais verbas para o SUS! Para a emissão do cartão basta se dirigir até a Secretaria Municipal de Saúde de seu Município ou em uma unidade de saúde mais próxima de sua residência, portando os seguintes documentos pessoais: RG, CPF, certidão de nascimento ou casamento e número de PIS/PASEP.
",,https://www.aosfatos.org/noticias/e-falso-que-usuario-precisa-se-cadastrar-no-sus-para-evitar-corte-em-posto-de-saude/,FALSO
"
A T E N Ç Ã O !
Os IDOSOS com mais de 65 anos, que não votam mais, independente de quanto tempo não vote, seja 1 ou 10 anos, TEM QUE FAZER A BIOMETRIA NO T.R.E., pois quem não fizer vai ter o Título Eleitoral cancelado e consequentemente o CPF também. Com isso, quem recebe aposentadoria ou pensão ou algum benéfico, pode ser bloqueado.
",,https://www.aosfatos.org/noticias/e-falso-que-idosos-que-nao-fizerem-biometria-na-justica-eleitoral-vao-perder-aposentadoria/,FALSO
"
Contra PT, shoppings chiques de São Paulo estão recrutando Papai Noel verde e amarelo.
",,https://www.aosfatos.org/noticias/shoppings-nao-recrutaram-papais-noeis-de-verde-e-amarelo-para-protestar-contra-o-pt/,FALSO
"
Esse biscoito turco tem 2 comprimidos que causam paralisia já chegou ao Brasil não comprem e espalhem essa mensagem.
",,https://www.aosfatos.org/noticias/e-falso-que-bolo-turco-seja-vendido-no-brasil-com-droga-que-causa-paralisia/,FALSO
"
CUT pedindo a cabeça do Lula ... chamando ele de LADRÃO.
",,https://www.aosfatos.org/noticias/nao-e-verdade-que-video-mostre-integrante-da-cut-pedindo-prisao-de-lula/,FALSO
"
Advogados do BANDIDO CONDENADO solicitaram hoje ao STF, autorização para que o casal possam passar a sua Lua de Mel, em Dubhay nos Emirados Árabes. O processo foi distribuído para Ministro Lewandowski que já acenou que concorda.
",,https://www.aosfatos.org/noticias/e-falso-que-lula-pediu-autorizacao-ao-stf-para-passar-lua-de-mel-em-dubai/,FALSO
"
Dom Pedro 2º tentou ao parlamento a abolição da escravatura desde 1848. Uma luta contra os poderosos fazendeiros por 40 anos.
",,https://www.aosfatos.org/noticias/corrente-de-whatsapp-mistura-fato-e-ficcao-para-exaltar-familia-real-brasileira/,FALSO
"
URGENTE. CARLOS BOLSONARO foi EXPULSO de TODAS as redes sociais (Twitter, Face, Instagram) por ordem de GILMAR MENDES após a mobilização da hashtag #ImpeachmentGilmarMendes.
",,https://www.aosfatos.org/noticias/gilmar-mendes-nao-mandou-excluir-perfis-de-carlos-bolsonaro-em-redes-sociais/,FALSO
"
Presos comemorando a libertação, temporária, esperemos, do criminoso Lula na cadeia. Tirem suas conclusão.
",,https://www.aosfatos.org/noticias/video-de-2016-e-manipulado-para-mostrar-presos-celebrando-soltura-de-lula/,FALSO
"
Lula sendo expulso de um restaurante ontem!
",,https://www.aosfatos.org/noticias/e-falso-que-video-mostre-lula-sendo-expulso-de-restaurante/,FALSO
"
*PRIMEIRO FOI A HONDA, AGORA LOREAL. INFELIZMENTE VEREMOS OUTRAS SAINDO FORA DA ARGENTINA.* *AGORA A ESQUERDALHA ESTÁ FELIZ! SONHO REALIZADO!* *ARGENTINA INDO PARA O BURACO!* Mais uma fábrica fechada na Argentina e vem para o BRASIL.
",,https://www.aosfatos.org/noticias/e-falso-que-honda-e-loreal-tenham-deixado-a-argentina/,FALSO
"
No primeiro de janeiro de 1979 o bilionário de Nova York, Brandon Torrent deixou-se fotografar enquanto urinava em um sem-teto dormindo na rua. Esta imagem explica, melhor do que muitas palavras, a divisão do mundo em classes sociais que devemos eliminar.
",https://lh3.googleusercontent.com/C_gghRAP6q0gZT80j5lgEVirMkOaoPuqF1BeVJauV47nGobI3dTuS94QbXB_iBXj50DSW0T_U7wEId-3Z4PLjK6IKv9g7blaNt9EwcgpS69bcW3L-IGSQQsBcBfSzlSmC9lDZ_iX,https://www.aosfatos.org/noticias/foto-de-homem-urinando-em-sem-teto-e-poster-satirico/,FALSO
"
Está sendo preparada uma festa em Curitiba, sem precedentes para o final do mês, quando o STF vota as solturas dos condenados em segunda instância. Imediatamente após a votação, haverá o encaminhamento do pedido de liberdade imediata do Sr. Lula, onde está sendo organizada uma marcha de 1 milhão de pessoas, COM REPRESENTANTES OFICIAIS DOS GOVERNOS DA AMÉRICA LATINA E CENTRAL, + DELEGAÇÕES DO CONTINENTE AFRICANO!
",,https://www.aosfatos.org/noticias/video-nao-mostra-preparacao-de-festa-pelo-pt-para-comemorar-soltura-de-lula/,FALSO
"
Tia da Marielle Franco denúncia. Jogou a merda no ventilador.
",,https://www.aosfatos.org/noticias/mulher-que-fez-video-com-acusacoes-falsas-sobre-o-caso-marielle-nao-e-tia-da-vereadora/,FALSO
"
Em solidariedade ao povo brasileiro, o grupo Guararapes, proprietário da marca Riachuelo, anuncia que suspendeu a veiculação de seus comerciais na Rede Globo.
",,https://www.aosfatos.org/noticias/e-falso-que-riachuelo-suspendeu-anuncios-na-rede-globo/,FALSO
